"Site","years","months","monthly","Temp_avg","Temp_min","Temp_max","Rain_sum","Pressure_avg","RH_avg","DP_avg","WS_avg","WD_avg","GS_max","SR_avg","WC_avg_15cm","WC_avg_5cm","WC_avg_30cm","ST_avg","W_avg","SD_avg"
"Saxton Lake","2016","Apr","mean",7.27,-0.14,14.45,1.77,928.77,72.19,1.36,1.66,350.07,7.86,206.97,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Apr","max",15.79,8.23,25.56,31.2,938.84,100,5.12,4.17,89.19,15.59,315.94,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Apr","min",3.55,-4.82,7.43,0,921.48,45.02,-2.97,0.69,270.02,3.9,51.19,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Apr","obs_na",0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30
"Saxton Lake","2016","May","mean",10.19,2.17,16.87,0.66,929.8,66.12,2.74,1.79,346.79,7.58,256.32,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","May","max",15.92,10.6,25.56,7.4,938.04,97.44,7.79,4.07,88.74,11.87,373.07,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","May","min",6.03,-3.37,9.03,0,920.55,38.73,-3.41,0.8,273.18,4.08,84.62,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","May","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2016","Jun","mean",13.37,6.44,19.25,2.81,928.91,76.28,8.43,1.68,342.98,7.44,262.83,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Jun","max",19.7,12.93,26.34,27.2,937.7,100,13.55,3.21,89.14,12.25,401.4,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Jun","min",5.19,1.6,7.03,0,919.11,50.93,3.45,0.81,275.47,4.82,64.89,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Jun","obs_na",0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30
"Saxton Lake","2016","Jul","mean",15.04,8.93,20.66,3.17,929.48,82.8,11.6,1.63,341.97,7.16,235.7,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Jul","max",18.76,13.7,25.95,17.8,936.33,100,14.16,2.61,88.74,11.5,332.7,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Jul","min",9.76,3.74,11.77,0,922.65,63.39,8.9,0.84,274.3,4.08,66.83,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Jul","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2016","Aug","mean",15.24,6.94,22.24,1.03,930.43,78.64,10.77,1.58,325.53,6.8,226.22,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Aug","max",18.66,14.09,27.52,6,940.23,97.69,14.29,2.88,89.32,11.5,310.51,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Aug","min",8.32,0.73,12.16,0,921.03,62.66,6.6,0.9,270.8,4.08,73.32,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Aug","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2016","Sep","mean",7.86,0.75,14.9,1.73,930.39,88.4,5.64,1.44,359.09,6.58,143.34,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Sep","max",11.95,9.03,23.24,10.4,938.5,100,10.43,3.39,89.91,10.76,225.51,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Sep","min",2.09,-6.31,10.6,0,918.51,77.45,-0.85,0.74,272.59,3.34,41.77,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Sep","obs_na",0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30
"Saxton Lake","2016","Oct","mean",2.03,-1.18,5.79,1.95,924.66,96.3,1.39,0.8,8.83,5.03,57.94,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Oct","max",5.81,3.74,13.32,11,937.73,100,5.81,1.6,88.68,9.65,147.07,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Oct","min",-2.61,-8.91,0.29,0,906.73,84.82,-5.17,0.08,272.65,1.67,15.5,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Oct","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2016","Nov","mean",2.14,-1.16,4.88,0.89,922.69,92.79,0.81,1.39,343.57,6.98,30.69,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Nov","max",10.81,9.03,17.14,5.6,933.08,100,6.56,4.23,84.57,13.54,77.49,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Nov","min",-4.36,-10.01,-1.97,0,912.45,45.17,-4.37,0.17,274.65,2.04,5.92,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Nov","obs_na",0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30
"Saxton Lake","2016","Dec","mean",-13.09,-18.53,-8.07,0.07,930.79,87.62,-14.78,1.26,351.47,5.73,30.72,NA,NA,NA,NA,NA,NA
"Saxton Lake","2016","Dec","max",0.22,-1.51,2.46,1.8,950.31,99.55,-0.49,4.02,78.42,11.69,45.19,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2016","Dec","min",-26.95,-31.3,-19.49,0,915.71,72.98,-29.18,0.16,281.1,1.48,5.3,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2016","Dec","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2017","Jan","mean",-9.21,-14.43,-4.68,1.03,928.64,86.21,-11.23,1.5,326.2,6.67,32.45,NA,NA,NA,NA,NA,NA
"Saxton Lake","2017","Jan","max",4.74,4.15,5.81,11.2,944.9,100,2.45,4.06,86.45,11.69,74.26,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Jan","min",-29.58,-36.46,-19.49,0,900.29,68.69,-32.09,0.08,274.24,1.86,8.53,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Jan","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2017","Feb","mean",-8.42,-15.4,-3.34,0.56,924.61,79.48,-11.82,1.14,357.74,6.2,71.85,NA,NA,NA,NA,NA,NA
"Saxton Lake","2017","Feb","max",7.51,2.89,12.55,7.6,948.18,100,3.79,3.4,86.7,11.5,127.33,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Feb","min",-23.3,-30.17,-14.1,0,901.9,50.73,-26.93,0.26,280.1,2.04,25.72,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Feb","obs_na",0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28
"Saxton Lake","2017","Mar","mean",-2.76,-9.05,2.9,0.53,924.02,76.97,-6.87,1.57,8.21,8.22,128.04,NA,NA,NA,NA,NA,NA
"Saxton Lake","2017","Mar","max",4.04,-1.06,10.99,6.6,936.44,99.32,1.88,3.52,87.56,15.03,230.4,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Mar","min",-16.36,-28.05,-10.01,0,915.21,56.52,-20.39,0.58,278.5,4.08,39.26,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Mar","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2017","Apr","mean",3.66,-2.05,9.47,0.79,925.73,75.79,-1.05,1.7,2.3,8.05,198.76,NA,NA,NA,NA,NA,NA
"Saxton Lake","2017","Apr","max",6.24,2.03,14.09,4.2,938.13,99.4,2.42,3.49,89.42,12.25,311.14,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Apr","min",-0.15,-5.81,2.89,0,908.92,50.11,-6.26,0.84,270.78,3.9,115.41,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Apr","obs_na",0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30
"Saxton Lake","2017","May","mean",10.22,2.3,16.9,1.28,927.37,71.92,4.26,1.78,1.2,8.1,247,NA,NA,NA,NA,NA,NA
"Saxton Lake","2017","May","max",17.71,9.42,28.31,9.6,936.92,96.21,11.18,3.58,89.5,17.81,363.9,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","May","min",3.92,-5.81,8.63,0,916.67,55.62,-2.23,0.95,271.6,5.75,105.25,Inf,Inf,Inf,Inf,Inf,Inf
"Saxton Lake","2017","May","obs_na",0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31
"Saxton Lake","2017","Jun","mean",12.88,5.54,19.05,1.43,927.44,70.15,6.45,2.27,7.64,8.83,296.86,0.18,0.35,NA,NA,NA,NA
"Saxton Lake","2017","Jun","max",18.57,10.21,27.91,17.6,939.23,95.26,11.72,4.55,88.56,17.44,390.31,0.2,0.37,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Jun","min",8.29,-1.06,10.99,0,915.23,54.83,1.38,1.01,276.55,4.82,98.22,0.16,0.31,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Jun","obs_na",0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30
"Saxton Lake","2017","Jul","mean",14.54,6.34,21.51,0.66,931.1,70.52,8.04,1.83,342.69,8.01,263.06,0.15,0.3,NA,NA,NA,NA
"Saxton Lake","2017","Jul","max",18.36,11.77,29.9,5.2,941.32,95.48,12.37,3.82,77.45,16.33,364.37,0.16,0.31,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Jul","min",11.16,0.73,15.23,0,927.15,58.21,2.32,1.02,274.76,3.9,82.18,0.14,0.29,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Jul","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2017","Aug","mean",15.14,6.02,23.21,0.32,930.37,72.7,8.89,1.52,15.76,6.78,211.48,0.13,0.28,NA,NA,NA,NA
"Saxton Lake","2017","Aug","max",19.67,12.55,32.76,2.6,941.53,96.76,13.95,3.45,86.4,14.47,327.6,0.14,0.29,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Aug","min",11.07,0.73,16,0,921.59,59.79,5.38,0.73,270.18,3.53,99.83,0.12,0.28,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Aug","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2017","Sep","mean",9.68,2.19,17.01,2.39,929.35,84.9,6.62,1.23,346.52,6.13,144.94,0.16,0.3,NA,NA,NA,NA
"Saxton Lake","2017","Sep","max",14.93,9.03,26.73,19,939.8,100,13.25,2.85,89.73,10.2,220.09,0.18,0.32,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Sep","min",3.84,-4.82,10.21,0,917.8,66.19,1.37,0.8,277.5,3.53,58.01,0.12,0.28,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Sep","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30
"Saxton Lake","2017","Oct","mean",3.51,-1.83,8.82,2.09,928.8,86.31,0.99,1.63,352.48,7.67,77.54,0.27,0.38,NA,NA,NA,NA
"Saxton Lake","2017","Oct","max",9.52,7.43,17.9,19.6,944.37,100,7.6,3.47,87.05,14.66,166.96,0.37,0.47,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Oct","min",-2.44,-10.01,2.03,0,905.3,59.21,-4.11,0.67,274.63,3.15,13.69,0.17,0.3,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Oct","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2017","Nov","mean",-4.24,-8.47,-0.44,1.37,923.13,89.91,-5.89,1.05,359.29,6.28,35.48,0.32,0.43,NA,NA,NA,NA
"Saxton Lake","2017","Nov","max",2.77,-0.16,6.62,14.4,937.11,100,2.05,2.82,88.73,12.25,88.95,0.46,0.48,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Nov","min",-12.04,-20.24,-10.56,0,905.78,51.96,-17.89,0,271.79,0,8.84,0.28,0.41,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Nov","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30
"Saxton Lake","2017","Dec","mean",-12.23,-18.93,-7.01,0.12,938.27,93.48,-13.08,0.88,9.81,4.29,26.05,0.34,0.44,NA,NA,NA,NA
"Saxton Lake","2017","Dec","max",0.67,-0.16,3.74,1.8,952.29,100,0.67,2.04,88.8,10.02,46.7,0.43,0.48,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2017","Dec","min",-31.12,-36.46,-21.79,0,920.75,71.77,-33.52,0.26,273.59,1.48,9.46,0.18,0.38,Inf,Inf,Inf,Inf
"Saxton Lake","2017","Dec","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2018","Jan","mean",-7.86,-14.1,-3.48,1.04,927.04,95.71,-8.47,0.76,348.06,4.33,24.76,0.12,0.33,NA,NA,NA,NA
"Saxton Lake","2018","Jan","max",1.36,-0.16,5.81,12.8,943.3,100,0.82,2.23,86.8,11.5,60.24,0.16,0.37,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Jan","min",-29.09,-35.06,-23.44,0,910.55,80.01,-31.32,0,270.26,0.19,7.06,0.11,0.31,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Jan","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2018","Feb","mean",-14.67,-23.81,-7.3,0.06,931.53,87.33,-16.45,1.21,357.44,6.26,75.24,0.12,0.31,NA,NA,NA,NA
"Saxton Lake","2018","Feb","max",-1.41,-4.33,2.03,1,946.92,100,-3.81,3.06,89.9,11.87,125.3,0.13,0.32,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Feb","min",-30.06,-37.97,-18.05,0,912.3,70.2,-32.58,0.32,278.3,1.67,11.86,0.12,0.31,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Feb","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28
"Saxton Lake","2018","Mar","mean",-4.29,-11.77,2.12,1.05,927.54,84.84,-6.66,1.49,1.84,6.51,127.22,0.31,0.41,NA,NA,NA,NA
"Saxton Lake","2018","Mar","max",2.92,-0.16,11.38,12.6,940.29,100,0.72,5.02,89.28,14.29,221.19,0.47,0.49,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Mar","min",-19.78,-31.3,-9.46,0,913.7,52.73,-22.8,0.46,272.53,2.78,48,0.12,0.31,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Mar","obs_na",0,0,0,0,0,1,1,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2018","Apr","mean",1.47,-5.74,8.4,0.22,927.72,70.93,-4.29,1.49,349.4,7.53,213.35,0.46,0.49,NA,NA,NA,NA
"Saxton Lake","2018","Apr","max",7.3,0.73,20.57,2.4,940.13,94.67,2.5,3.25,87.61,15.96,310.56,0.47,0.49,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Apr","min",-8.19,-21.79,-1.06,0,915.07,53.28,-16.32,0.61,270.55,3.71,95.25,0.44,0.49,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Apr","obs_na",0,0,0,0,0,1,1,0,0,0,0,0,0,30,30,30,30
"Saxton Lake","2018","May","mean",11.8,3.66,18.36,0.61,929.82,70.59,4.85,1.79,22.33,7.21,269.2,0.34,0.43,NA,NA,NA,NA
"Saxton Lake","2018","May","max",18.35,11.38,25.95,7,936.45,99.09,9.88,3.54,89.81,10.76,383.59,0.47,0.49,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","May","min",6.56,-3.37,11.77,0,923.55,47.71,-0.18,0.73,273.71,3.71,95.51,0.22,0.34,Inf,Inf,Inf,Inf
"Saxton Lake","2018","May","obs_na",0,0,0,0,0,4,4,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2018","Jun","mean",12.76,6.01,18.7,1.43,927.28,67.53,6.45,2.21,8.19,8.17,267.9,0.21,0.3,NA,NA,NA,NA
"Saxton Lake","2018","Jun","max",20.41,12.55,31.93,11.2,934.17,88.92,14.35,5.88,88.97,14.66,385.51,0.22,0.33,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Jun","min",7.26,-1.06,12.16,0,921.76,52.18,1.61,0.8,271.2,3.34,121.83,0.2,0.28,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Jun","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30
"Saxton Lake","2018","Jul","mean",15.82,6.74,23.35,1.85,933.46,67.5,9.14,1.76,342.82,7,272.46,0.19,0.27,NA,NA,NA,NA
"Saxton Lake","2018","Jul","max",21.38,14.09,33.17,32.6,940.62,93.28,13.62,3.52,87.67,13.92,358.69,0.21,0.28,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Jul","min",11.28,-0.61,14.09,0,929.17,45.09,4.54,0.87,270.12,2.97,127.23,0.17,0.26,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Jul","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2018","Aug","mean",14.95,6.03,22.54,0.1,929.83,65.04,7.64,1.71,26.73,7.1,200.86,0.16,0.25,NA,NA,NA,NA
"Saxton Lake","2018","Aug","max",19.36,13.7,28.31,1.8,939.3,75.05,12.03,3.83,88.44,15.03,303.53,0.19,0.26,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Aug","min",10.09,-1.97,15.62,0,922.74,52.6,3.64,0.86,276.28,3.9,94.73,0.15,0.24,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Aug","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2018","Sep","mean",6.43,-0.56,13.06,1.33,931.7,75.71,1.94,1.29,11.06,6.53,130.62,0.17,0.26,NA,NA,NA,NA
"Saxton Lake","2018","Sep","max",13.84,7.03,20.95,11.6,938.51,94.5,8.73,2.71,88.5,16.14,217.17,0.18,0.26,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Sep","min",0.3,-9.46,6.62,0,923.77,49.86,-7.33,0.72,270.33,3.53,64.1,0.15,0.23,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Sep","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30
"Saxton Lake","2018","Oct","mean",2.99,-4.71,10.19,0.66,931.08,73.11,-1.98,1.39,349.24,6.6,93.38,0.17,0.26,NA,NA,NA,NA
"Saxton Lake","2018","Oct","max",9.55,2.13,16.75,7.6,941.82,96.44,4.11,3.6,88.47,14.84,169.89,0.17,0.26,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Oct","min",-3.2,-14.04,1.26,0,918.85,47.08,-11.8,0.78,270.17,4.08,30.41,0.17,0.25,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Oct","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2018","Nov","mean",-0.67,-4.21,2.16,3.05,928.54,91.54,-1.95,1.19,345.84,5.37,29.87,0.32,0.37,NA,NA,NA,NA
"Saxton Lake","2018","Nov","max",3.97,2.4,6.36,25.2,945.7,99.9,3.5,2.89,88.79,10.2,63.11,0.46,0.49,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Nov","min",-8.49,-16.53,-4.11,0,911.02,66.57,-9.6,0,270.49,0,7.64,0.17,0.26,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Nov","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30
"Saxton Lake","2018","Dec","mean",-4.46,-9.61,-0.97,0.86,926.17,87.54,-6.35,1.26,345.22,6.18,24.02,0.22,0.37,NA,NA,NA,NA
"Saxton Lake","2018","Dec","max",2.12,-0.51,4.71,12,942.37,99.08,0.51,4.3,86.39,14.1,45.4,0.39,0.45,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2018","Dec","min",-15.75,-21.47,-9.61,0,905.61,63.23,-16.93,0,272.4,0.19,4.3,0.16,0.35,Inf,Inf,Inf,Inf
"Saxton Lake","2018","Dec","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2019","Jan","mean",-4.66,-10.09,-1.07,0.97,927.38,90.58,-6.06,1.12,3.16,5.15,26.17,0.28,0.41,NA,NA,NA,NA
"Saxton Lake","2019","Jan","max",3.94,2.32,6.56,8,945.4,98.55,0.95,3.06,89.92,12.8,71.29,0.45,0.49,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Jan","min",-17.93,-26.97,-11.47,0,904.89,69.41,-19.26,0,270.48,0,5.45,0.19,0.35,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Jan","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2019","Feb","mean",-18.42,-27.8,-9.89,0.24,931.88,76.25,-21.73,0.81,343.98,5.53,93.57,0.26,0.4,NA,NA,NA,NA
"Saxton Lake","2019","Feb","max",-5.11,-10.65,2.29,3.4,943.56,88.57,-6.72,1.91,85.37,8.16,141.5,0.29,0.44,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Feb","min",-29.01,-39.11,-20.64,0,915.65,65.4,-31.75,0.2,270.92,2.04,19.83,0.22,0.37,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Feb","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28
"Saxton Lake","2019","Mar","mean",-4.91,-14.07,5.15,0.09,933.65,71.56,-9.95,0.93,350.46,4.88,160.7,0.3,0.4,NA,NA,NA,NA
"Saxton Lake","2019","Mar","max",2.71,-1.76,16.25,2.4,947.72,84.67,-1.75,2.27,89.75,8.91,240.72,0.47,0.49,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Mar","min",-24.66,-36.6,-9.61,0,916.54,44.21,-29.9,0.3,271.03,1.86,44.94,0.18,0.34,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Mar","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2019","Apr","mean",3.34,-3.56,9.78,0.84,927.7,67.26,-3.01,1.55,7.32,7.51,203.95,0.45,0.48,NA,NA,NA,NA
"Saxton Lake","2019","Apr","max",8.14,4.92,13.5,9.6,940.27,90.54,4.03,3.39,83.93,12.43,309.94,0.48,0.5,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Apr","min",0.15,-8.93,5.8,0,913.36,54.02,-6.16,0.71,270.55,2.41,76.3,0.35,0.45,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Apr","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30
"Saxton Lake","2019","May","mean",11.59,3,18.73,0.73,927.16,63.86,3.71,1.67,356.02,7.41,257.17,0.31,0.42,NA,NA,NA,NA
"Saxton Lake","2019","May","max",19.76,13.74,26.35,12,939,84.21,8.61,3.82,87.12,11.5,357.6,0.38,0.46,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","May","min",5.23,-3.69,11.71,0,919.14,45.82,-2.96,0.74,274.17,4.45,81.82,0.24,0.36,Inf,Inf,Inf,Inf
"Saxton Lake","2019","May","obs_na",0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31
"Saxton Lake","2019","Jun","mean",13.06,6.41,18.65,0.51,929.83,67.96,6.67,2.05,3.79,-Inf,251.42,0.2,0.29,NA,NA,NA,NA
"Saxton Lake","2019","Jun","max",17.31,12.2,25.07,10.2,938.16,87.14,11.3,4.22,87.28,13.54,326.92,0.23,0.34,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Jun","min",6.44,-1.41,11.18,0,924.7,49.8,2.17,0.62,270.32,-Inf,119.88,0.17,0.27,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Jun","obs_na",0,0,0,0,0,0,0,4,4,0,0,0,0,30,30,30,30
"Saxton Lake","2019","Jul","mean",14.77,8.93,20.24,2.71,929.3,75.45,9.91,NA,NA,-Inf,233.07,0.19,0.28,NA,NA,NA,NA
"Saxton Lake","2019","Jul","max",17.37,12.44,25.84,19.6,935.14,95.2,12.74,-Inf,-Inf,-Inf,372.34,0.21,0.29,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Jul","min",11.94,1.91,14.19,0,917.42,59.15,5.85,Inf,Inf,-Inf,89.12,0.17,0.27,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Jul","obs_na",0,0,0,0,0,0,0,31,31,0,0,0,0,31,31,31,31
"Saxton Lake","2019","Aug","mean",13.73,6.78,20.29,1.42,929.45,76.75,9.13,NA,NA,-Inf,210.55,0.19,0.29,NA,NA,NA,NA
"Saxton Lake","2019","Aug","max",19.03,14.72,27.53,21.4,936.99,96.06,13.69,-Inf,-Inf,-Inf,293.85,0.23,0.31,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Aug","min",9.32,-1.64,13.3,0,919.56,54.17,3.89,Inf,Inf,-Inf,64.05,0.17,0.27,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Aug","obs_na",0,0,0,0,0,0,0,31,31,0,0,0,0,31,31,31,31
"Saxton Lake","2019","Sep","mean",9.41,3.19,15.1,1.35,928.42,81.71,6.02,0.91,NA,-Inf,128.52,0.18,0.27,NA,NA,NA,NA
"Saxton Lake","2019","Sep","max",15.13,10.56,25.87,8.2,937.67,97.17,10.19,2.6,-Inf,10.57,246.25,0.19,0.28,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Sep","min",-0.15,-8.8,7.95,0,920.24,59.19,-5.8,0.25,Inf,-Inf,50.82,0.17,0.27,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Sep","obs_na",0,0,0,0,0,0,0,19,30,0,0,0,0,30,30,30,30
"Saxton Lake","2019","Oct","mean",2.33,-2.95,6.84,1.82,930.22,82.53,-0.65,0.92,NA,7.19,74.94,0.23,0.34,NA,NA,NA,NA
"Saxton Lake","2019","Oct","max",7.28,4.3,13.76,10.2,947.04,98.4,5.02,5.08,-Inf,17.11,142.85,0.31,0.43,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Oct","min",-4.17,-11.01,0.6,0,907.8,58.48,-9.36,0.08,Inf,3.52,16.81,0.19,0.28,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Oct","obs_na",0,0,0,0,0,0,0,0,31,0,0,0,0,31,31,31,31
"Saxton Lake","2019","Nov","mean",-2.11,-6.12,1.88,1.88,931.56,88.9,-3.78,0.74,NA,6.46,34.76,0.37,0.46,NA,NA,NA,NA
"Saxton Lake","2019","Nov","max",6.04,2.93,11.39,14.8,947.4,99.25,4.53,3.61,-Inf,15.1,77.8,0.45,0.49,-Inf,-Inf,-Inf,-Inf
"Saxton Lake","2019","Nov","min",-16.41,-19.98,-9.82,0,919.85,69.45,-18.08,0,Inf,0,4.72,0.25,0.41,Inf,Inf,Inf,Inf
"Saxton Lake","2019","Nov","obs_na",0,0,0,0,0,0,0,0,30,0,0,0,0,30,30,30,30
